loc_id,lattgt1,lattgt2,lontgt1,lontgt2,varsrc,vartgt,num_models,auc,tpr,fpr,horizon
./payload2015_2017/models/32model,41.98889,42.05,-87.66667,-87.58889,ALL,HOMICIDE-ASSAULT-BATTERY,85,0.886862,0.707317,0.235294,7
./payload2015_2017/models/0model,41.62222,41.68333,-87.74444,-87.66667,HOMICIDE-ASSAULT-BATTERY,VAR,31,0.785675,0.488722,0.419753,7
./payload2015_2017/models/0model,41.62222,41.68333,-87.74444,-87.66667,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,VAR,31,0.773907,0.470588,0.448276,7
./payload2015_2017/models/0model,41.62222,41.68333,-87.74444,-87.66667,VAR,VAR,31,0.816309,0.622222,0.377778,7
./payload2015_2017/models/0model,41.62222,41.68333,-87.74444,-87.66667,ALL,VAR,31,0.830367,0.601504,0.348315,7
./payload2015_2017/models/1model,41.62222,41.68333,-87.58889,-87.51111,HOMICIDE-ASSAULT-BATTERY,VAR,31,0.974696,0.919831,0.0,7
./payload2015_2017/models/1model,41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,VAR,31,0.909375,0.844156,0.25,7
./payload2015_2017/models/1model,41.62222,41.68333,-87.58889,-87.51111,VAR,VAR,31,0.903381,0.771845,0.2,7
./payload2015_2017/models/1model,41.62222,41.68333,-87.58889,-87.51111,ALL,VAR,31,0.960259,0.904348,0.0833333,7
./payload2015_2017/models/2model,41.74444,41.80556,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,VAR,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/2model,41.74444,41.80556,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,VAR,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/2model,41.74444,41.80556,-87.82222,-87.74444,VAR,VAR,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/2model,41.74444,41.80556,-87.82222,-87.74444,ALL,VAR,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/3model,41.80556,41.86667,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,VAR,31,0.829254,0.666667,0.481481,7
./payload2015_2017/models/3model,41.80556,41.86667,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,VAR,31,0.815469,0.565934,0.40625,7
./payload2015_2017/models/3model,41.80556,41.86667,-87.82222,-87.74444,VAR,VAR,31,0.807957,0.564972,0.416667,7
./payload2015_2017/models/3model,41.80556,41.86667,-87.82222,-87.74444,ALL,VAR,31,0.856075,0.743455,0.333333,7
./payload2015_2017/models/4model,41.92778,41.98889,-87.9,-87.82222,HOMICIDE-ASSAULT-BATTERY,VAR,31,0.997071,0.994152,0.0,7
./payload2015_2017/models/4model,41.92778,41.98889,-87.9,-87.82222,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,VAR,31,0.998306,0.996622,0.0,7
./payload2015_2017/models/4model,41.92778,41.98889,-87.9,-87.82222,VAR,VAR,31,0.998177,0.996364,0.0,7
./payload2015_2017/models/4model,41.92778,41.98889,-87.9,-87.82222,ALL,VAR,31,0.99855,0.99711,0.0,7
./payload2015_2017/models/5model,41.98889,42.05,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,VAR,31,0.917331,0.857798,0.142857,7
./payload2015_2017/models/5model,41.98889,42.05,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,VAR,31,0.912693,0.884259,0.111111,7
./payload2015_2017/models/5model,41.98889,42.05,-87.82222,-87.74444,VAR,VAR,31,0.992903,0.985816,0.0,7
./payload2015_2017/models/5model,41.98889,42.05,-87.82222,-87.74444,ALL,VAR,31,0.939271,0.792952,0.2,7
./payload2015_2017/models/6model,41.98889,42.05,-87.66667,-87.58889,HOMICIDE-ASSAULT-BATTERY,VAR,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/6model,41.98889,42.05,-87.66667,-87.58889,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,VAR,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/6model,41.98889,42.05,-87.66667,-87.58889,VAR,VAR,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/6model,41.98889,42.05,-87.66667,-87.58889,ALL,VAR,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/7model,41.62222,41.68333,-87.74444,-87.66667,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.753943,0.358491,0.512931,7
./payload2015_2017/models/7model,41.62222,41.68333,-87.74444,-87.66667,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.830183,0.491525,0.310924,7
./payload2015_2017/models/7model,41.62222,41.68333,-87.74444,-87.66667,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.760991,0.472727,0.482759,7
./payload2015_2017/models/7model,41.62222,41.68333,-87.74444,-87.66667,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.794689,0.425926,0.401747,7
./payload2015_2017/models/8model,41.62222,41.68333,-87.66667,-87.58889,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.970467,0.940945,0.0,7
./payload2015_2017/models/8model,41.62222,41.68333,-87.66667,-87.58889,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.884951,0.769912,-1.0,7
./payload2015_2017/models/8model,41.62222,41.68333,-87.66667,-87.58889,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.954343,0.908696,0.0,7
./payload2015_2017/models/8model,41.62222,41.68333,-87.66667,-87.58889,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.854162,0.708333,-1.0,7
./payload2015_2017/models/9model,41.62222,41.68333,-87.58889,-87.51111,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.776074,0.384615,0.417391,7
./payload2015_2017/models/9model,41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.759917,0.398374,0.45614,7
./payload2015_2017/models/9model,41.62222,41.68333,-87.58889,-87.51111,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.801833,0.544,0.387387,7
./payload2015_2017/models/9model,41.62222,41.68333,-87.58889,-87.51111,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.781171,0.47619,0.422414,7
./payload2015_2017/models/10model,41.68333,41.74444,-87.74444,-87.66667,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.995061,0.990132,0.0,7
./payload2015_2017/models/10model,41.68333,41.74444,-87.74444,-87.66667,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.992615,0.98524,0.0,7
./payload2015_2017/models/10model,41.68333,41.74444,-87.74444,-87.66667,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.953232,0.906475,0.0,7
./payload2015_2017/models/10model,41.68333,41.74444,-87.74444,-87.66667,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.97769,0.95539,0.0,7
./payload2015_2017/models/11model,41.68333,41.74444,-87.58889,-87.51111,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/11model,41.68333,41.74444,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/11model,41.68333,41.74444,-87.58889,-87.51111,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/11model,41.68333,41.74444,-87.58889,-87.51111,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/12model,41.74444,41.80556,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.84954,0.625,0.363636,7
./payload2015_2017/models/12model,41.74444,41.80556,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.830455,0.560606,0.3125,7
./payload2015_2017/models/12model,41.74444,41.80556,-87.82222,-87.74444,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.87988,0.742574,0.235294,7
./payload2015_2017/models/12model,41.74444,41.80556,-87.82222,-87.74444,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.847178,0.666667,0.333333,7
./payload2015_2017/models/13model,41.80556,41.86667,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.80824,0.463415,0.327684,7
./payload2015_2017/models/13model,41.80556,41.86667,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.839845,0.5375,0.316092,7
./payload2015_2017/models/13model,41.80556,41.86667,-87.82222,-87.74444,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.798261,0.5125,0.415301,7
./payload2015_2017/models/13model,41.80556,41.86667,-87.82222,-87.74444,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.810905,0.505747,0.327485,7
./payload2015_2017/models/14model,41.92778,41.98889,-87.9,-87.82222,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.852266,0.581921,0.32,7
./payload2015_2017/models/14model,41.92778,41.98889,-87.9,-87.82222,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.859666,0.713483,0.254902,7
./payload2015_2017/models/14model,41.92778,41.98889,-87.9,-87.82222,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.861659,0.74269,0.380952,7
./payload2015_2017/models/14model,41.92778,41.98889,-87.9,-87.82222,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.870572,0.724719,0.254902,7
./payload2015_2017/models/15model,41.92778,41.98889,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/15model,41.92778,41.98889,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/15model,41.92778,41.98889,-87.82222,-87.74444,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/15model,41.92778,41.98889,-87.82222,-87.74444,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/16model,41.92778,41.98889,-87.66667,-87.58889,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/16model,41.92778,41.98889,-87.66667,-87.58889,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/16model,41.92778,41.98889,-87.66667,-87.58889,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/16model,41.92778,41.98889,-87.66667,-87.58889,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/17model,41.98889,42.05,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.820888,0.619048,0.425926,7
./payload2015_2017/models/17model,41.98889,42.05,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.886023,0.762162,0.2,7
./payload2015_2017/models/17model,41.98889,42.05,-87.82222,-87.74444,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.822227,0.539877,0.345455,7
./payload2015_2017/models/17model,41.98889,42.05,-87.82222,-87.74444,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.859263,0.696429,0.283019,7
./payload2015_2017/models/18model,41.98889,42.05,-87.74444,-87.66667,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/18model,41.98889,42.05,-87.74444,-87.66667,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/18model,41.98889,42.05,-87.74444,-87.66667,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/18model,41.98889,42.05,-87.74444,-87.66667,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/19model,41.98889,42.05,-87.66667,-87.58889,HOMICIDE-ASSAULT-BATTERY,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.994805,0.989619,0.0,7
./payload2015_2017/models/19model,41.98889,42.05,-87.66667,-87.58889,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.996974,0.993958,0.0,7
./payload2015_2017/models/19model,41.98889,42.05,-87.66667,-87.58889,VAR,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.986794,0.973597,0.0,7
./payload2015_2017/models/19model,41.98889,42.05,-87.66667,-87.58889,ALL,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,31,0.998328,0.996667,0.0,7
./payload2015_2017/models/20model,41.62222,41.68333,-87.74444,-87.66667,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.767749,0.371429,0.430147,7
./payload2015_2017/models/20model,41.62222,41.68333,-87.74444,-87.66667,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.752487,0.459459,0.476364,7
./payload2015_2017/models/20model,41.62222,41.68333,-87.74444,-87.66667,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.771833,0.435897,0.420664,7
./payload2015_2017/models/20model,41.62222,41.68333,-87.74444,-87.66667,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.767634,0.352941,0.464945,7
./payload2015_2017/models/21model,41.62222,41.68333,-87.66667,-87.58889,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.84299,0.68599,-1.0,7
./payload2015_2017/models/21model,41.62222,41.68333,-87.66667,-87.58889,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.969902,0.939815,0.0,7
./payload2015_2017/models/21model,41.62222,41.68333,-87.66667,-87.58889,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.973572,0.947154,0.0,7
./payload2015_2017/models/21model,41.62222,41.68333,-87.66667,-87.58889,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.900917,0.801843,-1.0,7
./payload2015_2017/models/22model,41.62222,41.68333,-87.58889,-87.51111,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.823113,0.620438,0.447368,7
./payload2015_2017/models/22model,41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.798533,0.540741,0.404255,7
./payload2015_2017/models/22model,41.62222,41.68333,-87.58889,-87.51111,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.811277,0.534722,0.356322,7
./payload2015_2017/models/22model,41.62222,41.68333,-87.58889,-87.51111,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.796624,0.480916,0.408602,7
./payload2015_2017/models/23model,41.68333,41.74444,-87.74444,-87.66667,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.935147,0.925926,0.1,7
./payload2015_2017/models/23model,41.68333,41.74444,-87.74444,-87.66667,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.870775,0.630841,0.25,7
./payload2015_2017/models/23model,41.68333,41.74444,-87.74444,-87.66667,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.933532,0.859031,0.142857,7
./payload2015_2017/models/23model,41.68333,41.74444,-87.74444,-87.66667,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.8536,0.791855,0.5,7
./payload2015_2017/models/24model,41.68333,41.74444,-87.58889,-87.51111,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/24model,41.68333,41.74444,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/24model,41.68333,41.74444,-87.58889,-87.51111,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/24model,41.68333,41.74444,-87.58889,-87.51111,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/25model,41.74444,41.80556,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.841422,0.615789,0.285714,7
./payload2015_2017/models/25model,41.74444,41.80556,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.85606,0.675978,0.25,7
./payload2015_2017/models/25model,41.74444,41.80556,-87.82222,-87.74444,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.852887,0.701031,0.258065,7
./payload2015_2017/models/25model,41.74444,41.80556,-87.82222,-87.74444,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.848317,0.653179,0.28125,7
./payload2015_2017/models/26model,41.80556,41.86667,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.77541,0.467532,0.461957,7
./payload2015_2017/models/26model,41.80556,41.86667,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.783262,0.45679,0.397849,7
./payload2015_2017/models/26model,41.80556,41.86667,-87.82222,-87.74444,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.837804,0.639535,0.348571,7
./payload2015_2017/models/26model,41.80556,41.86667,-87.82222,-87.74444,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.764253,0.440476,0.449198,7
./payload2015_2017/models/27model,41.92778,41.98889,-87.9,-87.82222,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.836977,0.647799,0.366197,7
./payload2015_2017/models/27model,41.92778,41.98889,-87.9,-87.82222,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.846951,0.573248,0.277778,7
./payload2015_2017/models/27model,41.92778,41.98889,-87.9,-87.82222,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.815198,0.589744,0.376812,7
./payload2015_2017/models/27model,41.92778,41.98889,-87.9,-87.82222,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.814188,0.620915,0.353846,7
./payload2015_2017/models/28model,41.92778,41.98889,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/28model,41.92778,41.98889,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/28model,41.92778,41.98889,-87.82222,-87.74444,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/28model,41.92778,41.98889,-87.82222,-87.74444,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/29model,41.92778,41.98889,-87.66667,-87.58889,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/29model,41.92778,41.98889,-87.66667,-87.58889,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/29model,41.92778,41.98889,-87.66667,-87.58889,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/29model,41.92778,41.98889,-87.66667,-87.58889,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.5,-1.0,-1.0,7
./payload2015_2017/models/30model,41.98889,42.05,-87.82222,-87.74444,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.813995,0.575342,0.423077,7
./payload2015_2017/models/30model,41.98889,42.05,-87.82222,-87.74444,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.795613,0.546763,0.48,7
./payload2015_2017/models/30model,41.98889,42.05,-87.82222,-87.74444,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.860918,0.705882,0.267442,7
./payload2015_2017/models/30model,41.98889,42.05,-87.82222,-87.74444,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.816939,0.585034,0.386667,7
./payload2015_2017/models/31model,41.98889,42.05,-87.74444,-87.66667,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.794806,0.589623,-1.0,7
./payload2015_2017/models/31model,41.98889,42.05,-87.74444,-87.66667,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.924523,0.849057,-1.0,7
./payload2015_2017/models/31model,41.98889,42.05,-87.74444,-87.66667,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.930799,0.861607,0.0,7
./payload2015_2017/models/31model,41.98889,42.05,-87.74444,-87.66667,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.990632,0.981273,0.0,7
./payload2015_2017/models/32model,41.98889,42.05,-87.66667,-87.58889,HOMICIDE-ASSAULT-BATTERY,HOMICIDE-ASSAULT-BATTERY,31,0.909874,0.745192,0.210526,7
./payload2015_2017/models/32model,41.98889,42.05,-87.66667,-87.58889,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,HOMICIDE-ASSAULT-BATTERY,31,0.902381,0.849765,0.15,7
./payload2015_2017/models/32model,41.98889,42.05,-87.66667,-87.58889,VAR,HOMICIDE-ASSAULT-BATTERY,31,0.943031,0.882883,0.125,7
./payload2015_2017/models/32model,41.98889,42.05,-87.66667,-87.58889,ALL,HOMICIDE-ASSAULT-BATTERY,31,0.889875,0.743961,0.25,7
